time,Thv,sigma,run,H,V
2820.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
2850.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
2880.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
2910.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
2940.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
2970.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
3000.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
3030.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
3060.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
3090.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
3120.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
3150.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
3180.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
3210.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
3240.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
3270.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
3300.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
3330.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
3360.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
3390.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
3420.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
3450.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
3480.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
3510.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
3540.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
3570.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
3600.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
3630.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
3650.0,0.40138888359069824,0.0,1,8721.9619140625,56677.125
0.0,0.4253472089767456,0.0,1,0.0,10.0
30.0,0.4253472089767456,0.0,1,7369.95263671875,35030.390625
60.0,0.4253472089767456,0.0,1,8787.763671875,56825.23046875
90.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
120.0,0.4253472089767456,0.0,1,8788.7177734375,56864.25
150.0,0.4253472089767456,0.0,1,8788.7177734375,56864.25
180.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
210.0,0.4253472089767456,0.0,1,8788.7177734375,56864.25
240.0,0.4253472089767456,0.0,1,8788.7177734375,56864.2421875
270.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
300.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
330.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
360.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
390.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
420.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
450.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
480.0,0.4253472089767456,0.0,1,8788.7177734375,56864.25
510.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
540.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
570.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
600.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
630.0,0.4253472089767456,0.0,1,8788.7177734375,56864.25
660.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
690.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
720.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
750.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
780.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
810.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
840.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
870.0,0.4253472089767456,0.0,1,8788.7177734375,56864.25
900.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
930.0,0.4253472089767456,0.0,1,8788.7177734375,56864.2421875
960.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
990.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1020.0,0.4253472089767456,0.0,1,8788.7177734375,56864.2421875
1050.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1080.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1110.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1140.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1170.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1200.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1230.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1260.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1290.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1320.0,0.4253472089767456,0.0,1,8788.7177734375,56864.2421875
1350.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1380.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1410.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1440.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1470.0,0.4253472089767456,0.0,1,8788.7177734375,56864.25
1500.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1530.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1560.0,0.4253472089767456,0.0,1,8788.7177734375,56864.2421875
1590.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1620.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1650.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1680.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1710.0,0.4253472089767456,0.0,1,8788.7177734375,56864.25
1740.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1770.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1800.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1830.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1860.0,0.4253472089767456,0.0,1,8788.7177734375,56864.25
1890.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1920.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1950.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
1980.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2010.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2040.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2070.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2100.0,0.4253472089767456,0.0,1,8788.7177734375,56864.25
2130.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2160.0,0.4253472089767456,0.0,1,8788.7177734375,56864.2421875
2190.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2220.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2250.0,0.4253472089767456,0.0,1,8788.7177734375,56864.2421875
2280.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2310.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2340.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2370.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2400.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2430.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2460.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2490.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2520.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2550.0,0.4253472089767456,0.0,1,8788.7177734375,56864.2421875
2580.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2610.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2640.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2670.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2700.0,0.4253472089767456,0.0,1,8788.7177734375,56864.25
2730.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2760.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2790.0,0.4253472089767456,0.0,1,8788.7177734375,56864.2421875
2820.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2850.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2880.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2910.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
2940.0,0.4253472089767456,0.0,1,8788.7177734375,56864.25
2970.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
3000.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
3030.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
3060.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
3090.0,0.4253472089767456,0.0,1,8788.7177734375,56864.25
3120.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
3150.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
3180.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
3210.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
3240.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
3270.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
3300.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
3330.0,0.4253472089767456,0.0,1,8788.7177734375,56864.25
3360.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
3390.0,0.4253472089767456,0.0,1,8788.7177734375,56864.2421875
3420.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
3450.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
3480.0,0.4253472089767456,0.0,1,8788.7177734375,56864.2421875
3510.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
3540.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
3570.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
3600.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
3630.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
3650.0,0.4253472089767456,0.0,1,8788.7177734375,56864.24609375
0.0,0.44999998807907104,0.0,1,0.0,10.0
30.0,0.44999998807907104,0.0,1,7874.14794921875,38728.37109375
60.0,0.44999998807907104,0.0,1,8849.8583984375,57007.0
90.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
120.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
150.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
180.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
210.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
240.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
270.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
300.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
330.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
360.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
390.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
420.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
450.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
480.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
510.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
540.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
570.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
600.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
630.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
660.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
690.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
720.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
750.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
780.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
810.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
840.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
870.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
900.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
930.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
960.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
990.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1020.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1050.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1080.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1110.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1140.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1170.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1200.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1230.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1260.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1290.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1320.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1350.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1380.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1410.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1440.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1470.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1500.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1530.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1560.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1590.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1620.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1650.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1680.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1710.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1740.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1770.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1800.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1830.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1860.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1890.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1920.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1950.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
1980.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2010.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2040.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2070.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2100.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2130.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2160.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2190.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2220.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2250.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2280.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2310.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2340.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2370.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2400.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2430.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2460.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2490.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2520.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2550.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2580.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2610.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2640.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2670.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2700.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2730.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2760.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2790.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2820.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2850.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2880.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2910.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2940.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
2970.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
3000.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
3030.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
3060.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
3090.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
3120.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
3150.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
3180.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
3210.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
3240.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
3270.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
3300.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
3330.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
3360.0,0.44999998807907104,0.0,1,8850.5,57035.9921875
